id_univoco,hash_contenuto,titolo,testo_completo,data_pubblicazione,fonte,link,ente_origine,paese,importo_eur,azienda_sanzionata,tipo_violazione,data_scraping,fonte_tecnica,ong_collegata,Ambito_Geografico,livello_allarme,Entita_Coinvolte,Sentiment_Direzione,Parole_Chiave,topic_label,confidence,cluster_id,is_primary
19e2ca93757168150beedef2b51fb1007f9477839e6aca3716bf1db21176e17e,b54b9d4bb4f3d0e719d6ee4c6c82cf1d31147ec2025f52b6644e14f2270ae00e,[Spain] General Labour Union (GCT) – AEPD (Spain),"[Spain] General Labour Union (GCT) – AEPD (Spain). Articoli: Article 5(1)(f) GDPR. Tipo: Investigation. Sommario: The AEPD imposed a fine of € 3,000 against the General Labour Union (GCT) for the violation of Article 5(1)(f) GDPR. ==English Summary== ===Facts=== The GCT’s 400 members received an email that includes personal data about a citizen (personal information about her private relationship, her home address, her pregnancy status). The email was originally sent to organise an assembly regarding the data subject. The data subject filled a complaint with the AEPD. ===Dispute=== Could disclosu",13.11.2019,GDPR Fines - enforcementtracker/gdprhub,https://www.aepd.es/es/documento/ps-00174-2019.pdf,AEPD (Spain),Spain,,General Labour Union (GCT),Investigation,2026-05-23T01:15:13.044282,gdprhub.eu,Amnesty Italia,Italia,2,"['Spain || Stati e Luoghi', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito', 'AEPD || Istituzioni || Spagna']",NEUTRALE,"['her', 'the', 'email', 'aepd', 'about']",Non classificato,0.0,-1,True
75e74906453ed835ea236d30063b97623aac6cf9084a716fbd59a015899e6941,84a458bdf4cf92bf8c27aa5e1888f5e7e09174d1920df3a7dbeee8b6ddd355bf,[Spain] Todotecnicos24h S.L – AEPD (Spain),[Spain] Todotecnicos24h S.L – AEPD (Spain). Articoli: Article 13 GDPR. Tipo: Complaint. Sommario: The AEPD imposed a fine of € 900 to Todotecnicos24h S.L for violation of Article 13 GDPR. ==English Summary== ===Facts=== The Consumer Institute of Madrid brought a complaint before the AEPD because Todotecnicos24h S.L's privacy policy was not specific enough and did not comply with Article 13 GDPR. ===Dispute=== Does the lack of precision enough to infrige Article 13 GDPR? ===Holding=== The AEPD found that the information related to data collection in the privacy policy were insufficie,06.11.2019,GDPR Fines - enforcementtracker/gdprhub,https://www.aepd.es/es/documento/ps-00268-2019.pdf,AEPD (Spain),Spain,900.0,Todotecnicos24h S.L,Complaint,2026-05-23T01:15:13.964328,gdprhub.eu,Amnesty Italia,Italia,2,"['Spain || Stati e Luoghi', 'Holding=== The Aepd Found That The Information Related To Data Collection In The Privacy Policy Were Insufficie || Stati e Luoghi', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito', 'AEPD || Istituzioni || Spagna']",NEUTRALE,"['13', 'aepd', 'the', 'policy', 'privacy']",Non classificato,0.0,2,False
1fb6ab630951be2046c6bcde8944ed054e7a542b9e8b4ab9cffcb6be0c56fe73,1836e8a5b7a2aefa721be84e85db7fe2b2756a02cc26a47cc8d378d7b81c9627,[Slovenia] anonymous – IP (Slovenia),[Slovenia] anonymous – IP (Slovenia). Articoli: Article 5(1)(c) GDPR. Tipo: Advisory Opinion. Sommario: The IP issued an advisory opinion on the principle of data minimisation and on the processing which is necessary for the performance of a contract in the banking sector. ==English Summary== ===Facts and questions arising=== The IP received a request for an advisory opinion on the question which personal data could a bank lawfully collect for the purpose of opening a deposit account. Such an account would constitute a contract between the bank and the data subject. ===Holding=== The D,05.11.2019,GDPR Fines - enforcementtracker/gdprhub,https://www.ip-rs.si/vop/?tx_jzgdprdecisions_pi1%5BshowUid%5D=1049,IP (Slovenia),Slovenia,,anonymous,Advisory Opinion,2026-05-23T01:15:15.383909,gdprhub.eu,Access Now,Italia,2,"['Slovenia || Stati e Luoghi', 'Article || Personaggi Pubblici', 'Holding=== The D || Stati e Luoghi', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['opinion', 'ip', 'advisory', 'the', 'slovenia']",Non classificato,0.0,-1,True
9fb40b9b68e66312ee1a8d01c75c0a938779f56fc423b909c6858da1538844f4,744d49d14cd120016a5908a8db98c1cb30093cd518c9ddc26fb3f5f1795b84e1,[Spain] GROUP BC S.L. – AEPD (Spain),"[Spain] GROUP BC S.L. – AEPD (Spain). Articoli: Article 6(1)(a) GDPR. Tipo: Complaint. Sommario: The AEPD confirmed that a webpage's privacy policy lack of precision violated the GDPR. ==English Summary== ===Facts=== A citizen submitted a complaint before the AEPD stating that privacy policy of www.banderacatalana.cat did not comply with the GDPR. GRUP BC S.L. was the controller of the page. Especially, the complainant stated that the privacy policy did not include precise information regarding the specific purposes of the processing of personal data, the consent and the child’s c",,GDPR Fines - enforcementtracker/gdprhub,https://www.aepd.es/es/documento/ps-00006-2019.pdf,AEPD (Spain),Spain,,GROUP BC S.L.,Complaint,2026-05-23T01:15:16.245323,gdprhub.eu,Amnesty Italia,Italia,2,"['Spain || Stati e Luoghi', 'The Complainant || Personaggi Pubblici', 'Article || Personaggi Pubblici', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito', 'AEPD || Istituzioni || Spagna']",NEUTRALE,"['the', 'policy', 'privacy', 'aepd', 'of']",Non classificato,0.0,4,False
e0e32e709ac2efdcb24a13dd81ac212f02f706b0467a2b6e9146b17c21823a0f,293742e4313900b41b91be7ffbbb0da684eb86e134a61e1eeb0e8ff7545bba7e,[Estonia] Luminor Pank AS – AKI (Estonia),"[Estonia] Luminor Pank AS – AKI (Estonia). Articoli: Article 12(1) GDPR. Tipo: Complaint. Sommario: The AKI re-examined complaint about financial service provider’s incomplete response to data subject’s access request after appeal. ==English Summary== ===Facts=== The appellant complained that the company, in response to his access request, provided an incomplete dataset in English. ===Dispute=== Could Article 15 GDPR be exercised although the personal are expected to be already possessed by the data subject? ===Holding=== The DPA found that much of the data that the complainant foun",13.11.2019,GDPR Fines - enforcementtracker/gdprhub,https://www.aki.ee/sites/default/files/vaideotsused/2019/vaideotsus_13.11.2019_isiku_andmete_kaitse_asjas_nr_2.1.-3-19-3971_eraisik__0.pdf,AKI (Estonia),Estonia,,Luminor Pank AS,Complaint,2026-05-23T01:15:17.068420,gdprhub.eu,AI Forensics,Italia,2,"['Estonia || Stati e Luoghi', 'Luminor Pank As || Stati e Luoghi', 'Article || Personaggi Pubblici', 'GDPR || Leggi e Regolamentazioni || EU', 'AMI || Tecnologie || IA', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['the', 'be', 'request', 'access', 'subject']",Non classificato,0.0,-1,True
1d38c2f7d38d3b9a34c8d65524b10b0fb1646f7ee8adb542fab01dafc7a1318c,0dbc1eb4e39d22e7df5540f245c3d31ea97f8783dcef7b9760d9dae767bc9d2d,[Romania] BNP Paribas Personal Finance SA Paris – ANSPDCP (Romania),"[Romania] BNP Paribas Personal Finance SA Paris – ANSPDCP (Romania). Articoli: Article 12(3) GDPR. Tipo: Investigation. Sommario: The ANSDPC in Romania fined BNP Paribas because it did not respond to the applicant’s access request within the one-month period required under Article 12(3) GDPR. ==ANSDPCP English press release== The controller BNP Paribas Personal Finance SA was sanctioned with a fine in the amount of 9508 lei, the equivalent of 2000 Euros. The investigation was initiated as a result of some complaints alleging that the controller did not respond to the applicant within the time limit provided by Artic",22.11.2019,GDPR Fines - enforcementtracker/gdprhub,https://www.dataprotection.ro/index.jsp?page=Amenda_pentru_incalcarea_RGPD&lang=en,ANSPDCP (Romania),Romania,2000.0,BNP Paribas Personal Finance SA Paris,Investigation,2026-05-23T01:15:17.891070,gdprhub.eu,Amnesty Italia,Italia,2,"['Bnp Paribas Because It Did Not Respond To The Applicant’S Access Request Within The One-Month Period Required Under Article 12(3 || Aziende e Org Private', 'Article || Personaggi Pubblici', 'Romania || Stati e Luoghi', 'Bnp Paribas Personal Finance Sa || Aziende e Org Private', 'Bnp Paribas Personal Finance Sa Paris – Anspdcp || Aziende e Org Private', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['romania', 'the', 'applicant', 'within', '12']",Non classificato,0.0,-1,True
c1d5a5499c9765471635dfbc4c76f362c32b409ea6185ccdfcf80dcc8bdd8b48,47598fb12b4880b622f17decdfa30f9bc434e7523415b3a5cc7dff8c231f428f,[Denmark] The Jurists and Economists' Pension Fund (JØP) – Datatilsynet (Denmark),"[Denmark] The Jurists and Economists' Pension Fund (JØP) – Datatilsynet (Denmark). Articoli: Article 15 GDPR. Tipo: Complaint. Sommario: The Datatilsynet found that a pension company restricted data subject’s right of access under Article 15 GDPR. ==English Summary== ===Facts=== A citizen complained that his pension company refused to give him access to his medical consultant’s assessment. Thus, the complainant filed a complaint with the Datatilsynet. Before the Datatilsynet, the pension company claimed that such documents are considered internal and they are not shared with the clients, according to its privacy policy.",18.11.2019,GDPR Fines - enforcementtracker/gdprhub,https://www.datatilsynet.dk/tilsyn-og-afgoerelser/afgoerelser/2019/nov/indsigt-i-laegekonsulentvurderinger/,Datatilsynet (Denmark),Denmark,,The Jurists and Economists' Pension Fund (JØP),Complaint,2026-05-23T01:15:18.840510,gdprhub.eu,Amnesty Italia,Italia,2,"['GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['datatilsynet', 'are', 'the', 'company', 'denmark']",Non classificato,0.0,-1,True
5782ef8ebc9e505e962a7c31885aad5913e3291e20a9fb3f2aa4ef94f03e2622,a25bb8d3dde058ec9936febab8cf8cf40eed2a5ef57f6e1bc0d6c9d886a92c94,[Estonia] anonymous – AKI (Estonia),"[Estonia] anonymous – AKI (Estonia). Articoli: Article 15 GDPR. Tipo: Complaint. Sommario: '''13 November: The DPA re-examined complaint about financial service provider’s incomplete response to data subject’s access request after appeal''' The DPA examined appeal against its decision, with which it had closed a case against the financial service provider Luminor Pank AS. The appellant complained that the company, in response to his access request, provided an incomplete dataset in English. The DPA found that much of the data that the complainant found as missing is data that th",13.11.2019,GDPR Fines - enforcementtracker/gdprhub,https://www.aki.ee/sites/default/files/vaideotsused/2019/vaideotsus_13.11.2019_isiku_andmete_kaitse_asjas_nr_2.1.-3-19-3971_eraisik__0.pdf,AKI (Estonia),Estonia,,anonymous,Complaint,2026-05-23T01:15:19.698379,gdprhub.eu,AI Forensics,Italia,2,"['Estonia || Stati e Luoghi', 'GDPR || Leggi e Regolamentazioni || EU', 'AMI || Tecnologie || IA', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['the', 'dpa', 'service', 'examined', 'that']",Non classificato,0.0,-1,True
2a301c5049cc07003570c05aa989dec4122e15e18ce03160dcdef7cce2f3e2f6,dc5dc9705a2fef919c221ca92eac14146f7314537314d3489e9e212396475d79,[Romania] Fan Courrier Express SRL – ANSPDCP (Romania),"[Romania] Fan Courrier Express SRL – ANSPDCP (Romania). Articoli: Article 5(1)(f) GDPR. Tipo: Investigation. Sommario: The ANSPDCP fined € 11.000 Fan Courrier Express SRL for violations of f Article 32 paragraphs (1) and (2) GDPR. ==ANSPDCP English press release== The controller Fan Courrier Express SRL was sanctioned with a fine in the amount of 52,325.9 lei, the equivalent of 11000 Euros. The sanction was applied to the controller because it did not implement adequate technical and organizational measures in order to ensure a level of security corresponding to the risk of processing generated accidental",28.11.2019,GDPR Fines - enforcementtracker/gdprhub,https://www.dataprotection.ro/index.jsp?page=O_noua_amenda_in_baza_RGPD&lang=en,ANSPDCP (Romania),Romania,11000.0,Fan Courrier Express SRL,Investigation,2026-05-23T01:15:20.490897,gdprhub.eu,Access Now,Italia,2,"['Romania || Stati e Luoghi', 'Was Sanctioned With || Personaggi Pubblici', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['anspdcp', 'romania', 'the', 'of', 'controller']",Non classificato,0.0,-1,True
bfa67310289043bf7d3a8297f887db5700896f0e9b580bbc6e4d57b5c2e08c76,9858a8bdf8d6903283000f8d9cc3481be1c833ab16ca3b9b0b9567d7590f067a,[France] Futura International – CNIL (France),"[France] Futura International – CNIL (France). Articoli: Article 5(1)(c) GDPR. Tipo: Complaint. Sommario: The French DPA (CNIL) imposed a fine of €500,000 for marketing solicitations which violate the GDPR. ==English Summary== ===Facts=== The CNIL received a complaint on the ground that he was very regularly cold called by a company whose activity consists of direct marketing solicitations via phone (the controller). Although the complainant had previously informed the controller they did not want to be called and had already exercised their right to object via e-mail, the controller continous",26.11.2019,GDPR Fines - enforcementtracker/gdprhub,https://www.legifrance.gouv.fr/affichCnil.do?oldAction=rechExpCnil&id=CNILTEXT000039419459&fastReqId=461698027&fastPos=1,CNIL (France),France,500000.0,Futura International,Complaint,2026-05-23T01:15:21.271199,gdprhub.eu,Amnesty Italia,Italia,2,"['France || Stati e Luoghi', 'Article || Personaggi Pubblici', 'Cnil || Aziende e Org Private', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['cnil', 'the', 'france', 'marketing', 'via']",Non classificato,0.0,-1,True
1771c74357e2b8e68eda3e3342787db8568591578ebdb3a19a5ebb4f4a3e322e,20bc5d27e44ceedee50e5408599c9589c396c8a7e94224de26de148ae33bade9,[Denmark] VisitDenmark – Datatilsynet (Denmark),"[Denmark] VisitDenmark – Datatilsynet (Denmark). Articoli: Article 6(1)(c) GDPR. Tipo: Investigation. Sommario: The Datatilsynet found that VisitDenmark was processing lawfully the cottage's owner personal data but warned the public authority regarding the obligations required under 14(2) GDPR. ==English Summary== ===Facts and questions arising=== VisitDenmark is a public authority which, in the performance of its tasks, was sending letters to inform cottage owners about new tax rules and more favorable conditions for holiday rental. The Datatilsynet investigated to know if VisitDenmark process",21.11.2019,GDPR Fines - enforcementtracker/gdprhub,https://www.datatilsynet.dk/tilsyn-og-afgoerelser/afgoerelser/2019/nov/breve-i-e-boks-fra-visitdenmark/,Datatilsynet (Denmark),Denmark,,VisitDenmark,Investigation,2026-05-23T01:15:22.075086,gdprhub.eu,Access Now,Italia,2,"['GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['datatilsynet', 'authority', 'denmark', 'the', 'public']",Non classificato,0.0,-1,True
b84b93bb79dd1ee755cfd4bf78e6e6247672142d78ef74766c6a4f4ce971a064,1d0a419214397346ad0511455981eb6d35485762aa37b06e73d268f785eaec93,[Denmark] Burda Nordics magazines – Datatilsynet (Denmark),"[Denmark] Burda Nordics magazines – Datatilsynet (Denmark). Articoli: Article 5(1)(b) GDPR. Tipo: Investigation. Sommario: The Datatilsynet issued a decision on the importance of the valid consent, the purpose limitation principle and the information to be provided to the data subject. ==English Summary== ===Facts and questions arising=== The DPA carried out an investigation against Burda Nordics magazines –the controller– after having found that the controller was recording an important amount of telephone conversations through its sales and marketing activity. ===Holding=== The DPA found that in the con",21.11.2019,GDPR Fines - enforcementtracker/gdprhub,https://www.datatilsynet.dk/tilsyn-og-afgoerelser/afgoerelser/2019/nov/burda-nordics-optagelse-af-telefonsamtaler,Datatilsynet (Denmark),Denmark,,Burda Nordics magazines,Investigation,2026-05-23T01:15:22.948221,gdprhub.eu,AI Forensics,Italia,2,"['Article || Personaggi Pubblici', 'Burda Nordics || Aziende e Org Private', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['the', 'denmark', 'datatilsynet', 'dpa', 'controller']",Non classificato,0.0,-1,True
f0e0ef95d184029eb9d7480578566b5e5fbf7a1641ec628da235f0396a4ed34d,2eb5346c5485f0a4f2026a3aa7fac2c5220d1676a74216a1d5ffac705d6e2442,[France] French Ministry of Internal Affairs – CNIL (France),"[France] French Ministry of Internal Affairs – CNIL (France). Articoli: Article 24(1) GDPR. Tipo: Investigation. Sommario: The Ministry of Internal Affairs has been ordered to ensure a sufficient level of security regarding the personal data collected by automatic speed camera. ==English Summary== ===Facts and questions arising=== A speed camera calculates the average speed of a vehicle with checkpoints placed on the road equipped with an automatic vehicle licence plate recognition system (""LAPI""), which records car plates and the exact time cars passage. If the maximum speed limit is exceeded, the LAPI autom",04.12.2019,GDPR Fines - enforcementtracker/gdprhub,https://www.legifrance.gouv.fr/affichCnil.do?oldAction=rechExpCnil&id=CNILTEXT000039445820&fastReqId=190592425&fastPos=2,CNIL (France),France,,French Ministry of Internal Affairs,Investigation,2026-05-23T01:15:23.783749,gdprhub.eu,AI Forensics,Italia,2,"['France || Stati e Luoghi', 'French Ministry Of Internal Affairs – Cnil || Aziende e Org Private', 'Lapi || Aziende e Org Private', 'Which Records Car Plates And The Exact Time Cars Passage || Aziende e Org Private', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito', 'CNIL || Istituzioni || Francia']",NEUTRALE,"['ministry', 'france', 'the', 'of', 'cnil']",Non classificato,0.0,-1,True
fbd73e22e8cffb5ced677565b42c539572bb761040ad8acf739bbd13ee17ca34,32ea872bd893e961d0df5985501654fd8748083180b4c4eed730ef8bf96fbf9b,[Belgium] Anonymous – APD/GBA (Belgium),[Belgium] Anonymous – APD/GBA (Belgium). Articoli: Article 5(1)(b) GDPR. Tipo: Complaint. Sommario: A mayor used citizen's data to send letters for his re-election campaign. The Belgian DPA (APD/GBA) issued a warning and a fine of € 5000 for violation of the principle of purpose limitation. ==English Summary== ===Facts=== The complainant was running a political campaign for a city election in October 2018. He submitted a complaint before the DPA because he argued that his political opponent (the mayor) used public data for the purpose of his political campaign. This database included the,25.11.2019,GDPR Fines - enforcementtracker/gdprhub,https://autoriteprotectiondonnees.be/publications/decision-quant-au-fond-n-10-2019.pdf,APD/GBA (Belgium),Belgium,,Anonymous,Complaint,2026-05-23T01:15:24.527236,gdprhub.eu,Amnesty Italia,Italia,2,"['Article || Personaggi Pubblici', 'Belgium || Stati e Luoghi', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['political', 'his', 'gba', 'apd', 'belgium']",Non classificato,0.0,-1,True
fbd73e22e8cffb5ced677565b42c539572bb761040ad8acf739bbd13ee17ca34,1e0609a7e846f332e5653c77bb21be60ea6c4a6b1b7caac4dfdc23da9d490b27,[Belgium] Anonymous – APD/GBA (Belgium),[Belgium] Anonymous – APD/GBA (Belgium). Articoli: Article 5(1)(b) GDPR. Tipo: Complaint. Sommario: The Belgian DPA (APD/GBA) imposed a fine of EUR 5000 for violation of the principle of purpose limitation. ==English Summary== ===Facts=== The complainant received a letter from his veterinarian including his personal data (the address) to promote the veterinarian's political campaign for the local election in 2018. The complainant submitted a complaint before the DPA arguing that his personal data was processed by the veterinarian unlawfully. He argued that his personal data was processe,25.11.2019,GDPR Fines - enforcementtracker/gdprhub,https://www.autoriteprotectiondonnees.be/publications/decision-quant-au-fond-n-11-2019.pdf,APD/GBA (Belgium),Belgium,5000.0,Anonymous,Complaint,2026-05-23T01:15:25.266565,gdprhub.eu,Amnesty Italia,Italia,2,"['Article || Personaggi Pubblici', 'Belgium || Stati e Luoghi', 'Facts=== || Stati e Luoghi', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['his', 'the', 'gba', 'apd', 'belgium']",Non classificato,0.0,-1,True
f06318dfd3e0d8c357af9a8e212427d2914cd6f157e7a1a93d1eb37ea506e889,c2ef8d0d51f23d932092abf47d2a31cddc9e88aab9417aeffa7b8163b5ff303f,[Poland] Mayor of Aleksandrów Kujawski – UODO (Poland),"[Poland] Mayor of Aleksandrów Kujawski – UODO (Poland). Articoli: Article 5(1)(a) GDPR. Tipo: Investigation. Sommario: The UODO imposed the first fine on a public entity for unlawful processing of personal data in the Public Information Bulletin (BIP). ==English Summary== ===Facts and questions arising=== From 28 January - 1 February 2019, the UODO conducted investigation regarding the compliance of processing operations with the GDPR at the Municipal Office of the Mayor of Aleksandrów Kujawski. ===Holding=== The UODO found that the local government did not comply with the GDPR because of three main infr",18.10.2019,GDPR Fines - enforcementtracker/gdprhub,https://uodo.gov.pl/decyzje/ZSPU.421.3.2019,UODO (Poland),Poland,40000.0,Mayor of Aleksandrów Kujawski,Investigation,2026-05-23T01:15:26.113842,gdprhub.eu,Amnesty Italia,Italia,2,"['Article || Personaggi Pubblici', 'Holding=== The Uodo Found That The Local Government Did Not Comply With The Gdpr Because Of Three Main Infr || Leggi e Regolamentazioni', 'Poland || Stati e Luoghi', 'Uodo || Aziende e Org Private', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['uodo', 'the', 'poland', 'of', 'public']",Non classificato,0.0,-1,True
ebc389c4c01b45d6fba3ba92463d5ab103058513b8c46bd4c451384ae8321662,891d5cd1f820ad780bda5b5dcfce374c8435252a317d93b7eb349e4818697ba6,[France] Google LLC – CNIL (France),"[France] Google LLC – CNIL (France). Articoli: Article 4(11) GDPR. Tipo: Complaint. Sommario: The CNIL imposed a record fine of €50 million on Google for several violations of GDPR including processing personal data without a lawful basis, violating the free consent principle and the transparent information principle. ==English Summary== ===Facts=== The NGO ''noyb'' filed a complaint with the CNIL related to the following practice: Google is conditioning the use of a phone running Android to the acceptance of Google’s terms and conditions and privacy policy, making the device unus",22.01.2019,GDPR Fines - enforcementtracker/gdprhub,https://www.legifrance.gouv.fr/affichCnil.do?id=CNILTEXT000038032552,CNIL (France),France,50000000.0,Google LLC,Complaint,2026-05-23T01:15:27.080956,gdprhub.eu,Amnesty Italia,Italia,2,"['France || Stati e Luoghi', 'Article || Personaggi Pubblici', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito', 'CNIL || Istituzioni || Francia']",NEUTRALE,"['google', 'cnil', 'the', 'france', 'principle']",Non classificato,0.0,-1,True
82cea582f92365ded3539d24bfd0f0deb6ecbbbc8035d59160c8c80ac8e7aab4,84494935d288276419717215f5e9a3384ca37e2b77fdef6e19c87352a27f633b,[Denmark] Pandora – Datatilsynet (Denmark),[Denmark] Pandora – Datatilsynet (Denmark). Articoli: Article 5(1)(c) GDPR. Tipo: Complaint. Sommario: Pandora's systemic practice to ask for identification before considering a data subject’s request is contrary to the principle of data minimisation. ==English Summary== ===Facts=== Citizen submitted a request for erasure of his personal data to the jewellery company Pandora SA according to Article 17 GDPR. The company asked him to submit his passport or driving license before considering examining his request. ===Dispute=== On which condition can the controller ask for an ID proof in,25.10.2019,GDPR Fines - enforcementtracker/gdprhub,https://www.datatilsynet.dk/tilsyn-og-afgoerelser/afgoerelser/2019/okt/id-validering-ifm-anmodninger-om-udoevelse-af-registreredes-rettigheder/,Datatilsynet (Denmark),Denmark,,Pandora,Complaint,2026-05-23T01:15:27.932058,gdprhub.eu,Amnesty Italia,Italia,2,"['Data Minimisation || Personaggi Pubblici', 'Examining His Request || Personaggi Pubblici', 'Article || Personaggi Pubblici', 'GDPR || Leggi e Regolamentazioni || EU', 'AMI || Tecnologie || IA', 'DORA || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['request', 'his', 'denmark', 'before', 'to']",Non classificato,0.0,-1,True
900103f0856670f9e9499c58f56731b1c1a110535e8c0ff2a549462a5fa94e6f,0ba2cff3e5abf683c2d4c61edf2ea08a25d22e8d30128bb346383bf849d6a9d8,[Germany] Universitätsmedizin der Johannes-Gutenberg-Universität Mainz – LFDI (Rhineland-Palatinate),"[Germany] Universitätsmedizin der Johannes-Gutenberg-Universität Mainz – LFDI (Rhineland-Palatinate). Articoli: Article 5 GDPR. Tipo: Complaint. Sommario: The Rhineland-Palatinate DPA (LfDI) fined a local hospital € 105.000 due to its deficient organisational and structural personal data processing system. ==English Summary== The LfDI announced that a hospital had mix-ups during patient admission, which lead to incorrect invoicing practices. An investigation revealed structural technical and organisational deficits in the management of patients’ personal data and severe violations of the GDPR. The DPA recognised the efforts that the hospi",03.12.2019,GDPR Fines - enforcementtracker/gdprhub,https://gdprhub.eu/images/c/c4/LFDI_RLP_Bussgeldbescheid_8.03.66.pdf,LFDI (Rhineland-Palatinate),Germany,105000.0,Universitätsmedizin der Johannes-Gutenberg-Universität Mainz,Complaint,2026-05-23T01:15:28.732039,gdprhub.eu,Amnesty Italia,Italia,2,"['Rhineland-Palatinate || Stati e Luoghi', 'Lfdi || Aziende e Org Private', 'Germany || Stati e Luoghi', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['the', 'dpa', 'patient', 'and', 'violations']",Non classificato,0.0,-1,True
fe91347b02e995243eab2b87b5c08b92a679fa5c62616eb77a0465ee0402ed98,79392f73409cb2c937cb28785c64f15e6153eb3673e22b3e2d9a9838aec3b134,[Finland] Finnkino – Tietosuojavaltuutetun toimisto (Finland),"[Finland] Finnkino – Tietosuojavaltuutetun toimisto (Finland). Articoli: Article 5(1)(c) GDPR. Tipo: Complaint. Sommario: The Tietosuojavaltuutetun toimisto ordered Finnkino to change its privacy policy and to change its practices to guarantee the right to object in accordance with the GDPR. ==English Summary== ===Facts=== The DPA received 40 complaints against the cinema company Finnkino regarding its direct marketing communications, the information about the collection of data and the data subject's rights. ===Dispute=== In addition to the issue regarding the lack of information about the collection of da",,GDPR Fines - enforcementtracker/gdprhub,https://tietosuoja.fi/artikkeli/-/asset_publisher/apulaistietosuojavaltuutettu-antoi-finnkinolle-huomautuksen-ja-maarayksen-muuttaa-henkilotietojen-kasittelyn-toimintatapoja,Tietosuojavaltuutetun toimisto (Finland),Finland,,Finnkino,Complaint,2026-05-23T01:15:29.536100,gdprhub.eu,Amnesty Italia,Italia,2,"['Finnkino || Stati e Luoghi', 'Article || Personaggi Pubblici', 'Finland || Istituzioni', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['the', 'tietosuojavaltuutetun', 'toimisto', 'finland', 'its']",Non classificato,0.0,-1,True
0a210465b3dd6306a1afd32dc3d7096e3827bc5eeb770277aad579e7c5609d8f,b6bfc622e503ccfe4589da2bf23dc51acac4f08d0a3567f15c1d2e5928377125,[France] BOUTIQUE.AERO – CNIL (France),"[France] BOUTIQUE.AERO – CNIL (France). Articoli: Article 5(1)(c) GDPR. Tipo: Investigation. Sommario: The Commission Nationale de l'Informatique et des Libertés (CNIL) followed the measures implemented by BOUTIQUE.AERO to prevent the excessive video surveillance of its employees and found that the controller was compliant with the GDPR. The CNIL closed the case. ==English Summary== ===Facts and questions arising=== In July 2018, the southern-west DIRECCTE (regional office for undertakings, competition and consumers) warned the CNIL that cameras of the company BOUTIQUE.AERO – the data cont",10.12.2019,GDPR Fines - enforcementtracker/gdprhub,https://www.legifrance.gouv.fr/affichCnil.do?oldAction=rechExpCnil&id=CNILTEXT000039466203&fastReqId=105441404&fastPos=2,CNIL (France),France,,BOUTIQUE.AERO,Investigation,2026-05-23T01:15:31.161413,gdprhub.eu,Access Now,Italia,2,"['France || Stati e Luoghi', 'Article || Personaggi Pubblici', 'Cnil || Aziende e Org Private', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['cnil', 'the', 'france', 'and', 'surveillance']",Non classificato,0.0,-1,True
